"phase","tier","family","design_case_id","bf_prior_id","chunk_id","replicate_start","replicate_end","seed"
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0-long",8,7001,8000,28262037
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0-long",9,8001,9000,29262040
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0-long",10,9001,10000,30262043
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0-long",1,1,1000,21262016
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0-long",2,1001,2000,22262019
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0-long",3,2001,3000,23262022
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0-long",4,3001,4000,24262025
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0-long",5,4001,5000,25262028
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0-long",6,5001,6000,26262031
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0-long",7,6001,7000,27262034
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0-long",8,7001,8000,28262037
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0-long",9,8001,9000,29262040
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0-long",10,9001,10000,30262043
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0-long",1,1,1000,21262016
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0-long",2,1001,2000,22262019
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0-long",3,2001,3000,23262022
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0-long",4,3001,4000,24262025
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0-long",5,4001,5000,25262028
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0-long",6,5001,6000,26262031
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0-long",7,6001,7000,27262034
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0-long",8,7001,8000,28262037
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0-long",9,8001,9000,29262040
"materialize_bf_prior","long","t","t-two-dpoint-0-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0-long",10,9001,10000,30262043
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dpoint-0p2-long",1,1,1000,21262017
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dpoint-0p2-long",2,1001,2000,22262020
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dpoint-0p2-long",3,2001,3000,23262023
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dpoint-0p2-long",4,3001,4000,24262026
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dpoint-0p2-long",5,4001,5000,25262029
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dpoint-0p2-long",6,5001,6000,26262032
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dpoint-0p2-long",7,6001,7000,27262035
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dpoint-0p2-long",8,7001,8000,28262038
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dpoint-0p2-long",9,8001,9000,29262041
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dpoint-0p2-long",10,9001,10000,30262044
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p2-long",1,1,1000,21262017
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p2-long",2,1001,2000,22262020
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p2-long",3,2001,3000,23262023
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p2-long",4,3001,4000,24262026
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p2-long",5,4001,5000,25262029
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p2-long",6,5001,6000,26262032
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p2-long",7,6001,7000,27262035
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p2-long",8,7001,8000,28262038
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p2-long",9,8001,9000,29262041
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p2-long",10,9001,10000,30262044
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p2-long",1,1,1000,21262017
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p2-long",2,1001,2000,22262020
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p2-long",3,2001,3000,23262023
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p2-long",4,3001,4000,24262026
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p2-long",5,4001,5000,25262029
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p2-long",6,5001,6000,26262032
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p2-long",7,6001,7000,27262035
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p2-long",8,7001,8000,28262038
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p2-long",9,8001,9000,29262041
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p2-long",10,9001,10000,30262044
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p2-long",1,1,1000,21262017
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p2-long",2,1001,2000,22262020
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p2-long",3,2001,3000,23262023
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p2-long",4,3001,4000,24262026
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p2-long",5,4001,5000,25262029
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p2-long",6,5001,6000,26262032
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p2-long",7,6001,7000,27262035
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p2-long",8,7001,8000,28262038
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p2-long",9,8001,9000,29262041
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p2-long",10,9001,10000,30262044
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p2-long",1,1,1000,21262017
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p2-long",2,1001,2000,22262020
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p2-long",3,2001,3000,23262023
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p2-long",4,3001,4000,24262026
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p2-long",5,4001,5000,25262029
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p2-long",6,5001,6000,26262032
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p2-long",7,6001,7000,27262035
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p2-long",8,7001,8000,28262038
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p2-long",9,8001,9000,29262041
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p2-long",10,9001,10000,30262044
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p2-long",1,1,1000,21262017
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p2-long",2,1001,2000,22262020
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p2-long",3,2001,3000,23262023
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p2-long",4,3001,4000,24262026
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p2-long",5,4001,5000,25262029
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p2-long",6,5001,6000,26262032
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p2-long",7,6001,7000,27262035
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p2-long",8,7001,8000,28262038
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p2-long",9,8001,9000,29262041
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p2-long",10,9001,10000,30262044
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long",1,1,1000,21262017
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long",2,1001,2000,22262020
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long",3,2001,3000,23262023
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long",4,3001,4000,24262026
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long",5,4001,5000,25262029
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long",6,5001,6000,26262032
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long",7,6001,7000,27262035
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long",8,7001,8000,28262038
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long",9,8001,9000,29262041
"materialize_bf_prior","long","t","t-two-dpoint-0p2-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long",10,9001,10000,30262044
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",1,1,1000,21262018
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",2,1001,2000,22262021
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",3,2001,3000,23262024
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",4,3001,4000,24262027
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",5,4001,5000,25262030
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",6,5001,6000,26262033
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",7,6001,7000,27262036
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",8,7001,8000,28262039
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",9,8001,9000,29262042
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",10,9001,10000,30262045
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0p2-s0p1-long",1,1,1000,21262018
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0p2-s0p1-long",2,1001,2000,22262021
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0p2-s0p1-long",3,2001,3000,23262024
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0p2-s0p1-long",4,3001,4000,24262027
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0p2-s0p1-long",5,4001,5000,25262030
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0p2-s0p1-long",6,5001,6000,26262033
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0p2-s0p1-long",7,6001,7000,27262036
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0p2-s0p1-long",8,7001,8000,28262039
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0p2-s0p1-long",9,8001,9000,29262042
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0p2-s0p1-long",10,9001,10000,30262045
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0p2-s0p1-long",1,1,1000,21262018
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0p2-s0p1-long",2,1001,2000,22262021
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0p2-s0p1-long",3,2001,3000,23262024
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0p2-s0p1-long",4,3001,4000,24262027
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0p2-s0p1-long",5,4001,5000,25262030
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0p2-s0p1-long",6,5001,6000,26262033
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0p2-s0p1-long",7,6001,7000,27262036
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0p2-s0p1-long",8,7001,8000,28262039
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0p2-s0p1-long",9,8001,9000,29262042
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0p2-s0p1-long",10,9001,10000,30262045
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",1,1,1000,21262018
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",2,1001,2000,22262021
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",3,2001,3000,23262024
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",4,3001,4000,24262027
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",5,4001,5000,25262030
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",6,5001,6000,26262033
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",7,6001,7000,27262036
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",8,7001,8000,28262039
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",9,8001,9000,29262042
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",10,9001,10000,30262045
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",1,1,1000,21262018
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",2,1001,2000,22262021
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",3,2001,3000,23262024
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",4,3001,4000,24262027
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",5,4001,5000,25262030
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",6,5001,6000,26262033
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",7,6001,7000,27262036
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",8,7001,8000,28262039
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",9,8001,9000,29262042
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long",10,9001,10000,30262045
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dnorm-0p2-s0p1-long",1,1,1000,21262018
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dnorm-0p2-s0p1-long",2,1001,2000,22262021
"materialize_bf_prior","long","t","t-two-dnorm-0p2-s0p1-long","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dnorm-0p2-s0p1-long",3,2001,3000,23262024
